Index,Name,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
5174,Leila Abboudh,14755.09,1072.590833,6,6,17,2,49.625,16.75,15.525,11.25,0,2460.77,31.38452888,108.5,14.80384315,15.74673587,310.1791124,Poor
5175,Leila Abboudi,82892.52,6786.71,9,7,32,4,30.375,11.75,6.56,7,1,1250.71,31.06042149,230.5,223.4693786,69.90247826,475.9752622,Poor
5176,Leila Abboudm,103190.84,8400.236667,7,5,14,1,21,10.125,0.57,4.875,1,780.16,33.75529307,284.5,46.75902119,76.2641507,732.1320634,Standard
5177,Leila Coimbraw,34898.9,2934.037006,7,4,7,2,16.25,15.625,17.605,7.25,1,198.75,27.234654,250.5,178.9489717,88.52896098,309.1109167,Good
5178,Leila Lemghalefa,34493.58,2997.465,1,5,6,0,14.625,11.75,4.92,0,2,953.17,33.30778927,388.5,0,23.85240692,413.443216,Standard
5179,Leilaa,60390.8,5136.566667,3,5,9,2,2.875,12,2.735,1,2,973.97,31.98132426,308.5,64.6336995,58.72270491,421.1645485,Standard
5180,Leilai,122566.59,10323.8825,0,7,1,0,13.75,9.5,1.765,3,2,889.69,35.03645444,211.625,0,126.0380854,900.8321419,Good
5181,Leilaz,26094.08,2120.506667,7,5,11,3,19.5,8.875,6.025,2,1,945.7,31.42272928,220.5,51.27956061,37.44251425,305.3106885,Standard
5182,Lemghalefv,58731.76,4599.313333,5,3,14,2,6.375,14.75,11.67,4,1,1229.65,30.84385384,292.5,79.22122976,39.9976366,438.6671391,Standard
5183,Leongh,35719.4,2802.616667,3.125,2.125,11,2,11.625,10,9.04,6.25,2,1468.61,36.05947895,250.5,48.00661005,69.36483994,299.972539,Good
5184,Leongi,88620.14,6814.368375,1,5,10,4,14.625,2.875,9.465,0,2,82.36,33.16556655,312.5,890.2355202,61.85605309,519.0938567,Standard
5185,Leongl,14954.745,1331.22875,6,4,20,6,16.5,12.75,14.91,5.375,1,255.76,34.55149803,214.5,54.3677416,41.21739941,279.2384491,Standard
5186,Leongn,18635.7625,1592.645002,5.5,5.5,19.5,4,18.3125,21.9375,13.05,7.8125,0,1377.255,30.81467939,262,132.2770195,27.14514,300.6692757,Standard
5187,Leongp,24418.33,2304.860833,6,6,10,2,26.5,13,17.67,4.875,1,726.39,30.4150635,302.5,27.8642826,34.83508211,348.5174761,Poor
5188,Leongr,18579.36,1298.28,0,4,2,2,4.25,8.75,9.89,1,2,1329.98,30.0870066,354.5,16.17485725,10.05376835,304.576604,Poor
5189,Leongs,20597.09,1848.424167,5,5,18,4,5.125,15.875,9.715,6.75,1,571.1,34.94123583,187.5,41.84746618,15.60656387,329.5355919,Standard
5190,Leongw,61211.96,4858.996667,7,9,25,7,44.25,17,20.87,7,0,3012.94,32.99659044,108.5,200.3202837,81.25945192,372.0176322,Standard
5191,Leongy,108147.3,8926.275,3,6,6,4,13.75,20,7.07,0.75,1,1113.06,33.27540119,348.5,211.1795816,116.5331164,561.8089216,Standard
5192,Leongz,37743.72,3341.31,10,5,15,9,56,24,5.39,10.875,0,2319.84,32.11768422,100.5,176.2655093,41.7904909,296.1484745,Poor
5193,Leonoray,70260.2,5564.016667,9,7,20,5,60,23.625,10.72,8,0,2228.79,28.87874196,216.5,246.3786449,99.93957693,246.7796257,Poor
5194,Leske Noelc,17950.55,1646.879167,7,3,10,3,18,13.5,3.23,2.875,1,453.73,34.1196632,192.5,27.41569307,34.0930591,316.307036,Standard
5195,Leskeb,70737.225,5891.26875,6,6,16,2.5,23.1875,19.1875,7.2375,9,0,687.585,33.41519252,223,85.01654233,69.39372379,517.9498298,Poor
5196,Leskee,17680.79,1329.399167,9,7,23,5,36.25,23.75,26.7,7.875,0,4894.42,30.40107085,80.5,71.47433778,13.97847544,245.6166205,Poor
5197,Leskei,61540.56,5352.38,7,8,17,4,55.625,15.375,16.9,7,1,1599.3,34.15832162,224.625,146.1982193,50.64588836,346.8203469,Poor
5198,Leskeo,34476.64,2931.736764,5,6,19,2,7.25,9.125,10.44,2,1,772.61,33.64533802,284.5,121.6056873,22.08424058,372.8713339,Good
5199,Leskep,23890.09,1856.5075,6.333333333,4.666666667,10.33333333,4,14.66666667,9.375,5.696666667,8.458333333,2,1382.356667,32.37158032,211.5833333,47.60131493,33.58062613,301.8961453,Standard
5200,Leskev,103284.84,8591.07,2,4,9,2,0,5.875,4.735,2.875,2,256,37.35269596,386.5,119.1377279,102.0331343,574.7777322,Good
5201,Leskew,22667.4,1794.95,7.5,7.5,21,3,22.75,16,15.7425,6.75,1,1708.375,32.09673006,234,42.6569937,31.19297091,315.2132282,Standard
5202,Leskez,15155.81,1181.984167,7,4,33,3,21.375,11.625,7.925,7.25,1,1970.9,30.52093012,172.5,22.82032412,41.15528257,294.1534361,Poor
5203,Lesley Wroughtond,99501.865,8249.322082,3.8125,6.3125,7.5,0.5,2.875,4.8125,2.795,2.125,2,1367.725,33.9943887,199.5,67.5353668,62.31080006,323.8316262,Standard
5204,Lesley Wroughtone,9667.645,950.6370833,6,5,26,9,24.75,20.125,17.37,11,0,2704.28,30.06999061,157.5,68.5604039,33.63371813,249.8720787,Good
5205,Lesley Wroughtonj,45848.86,3672.738333,8,5,11,2,26.375,10,15.745,2.5,1,945.68,34.33865498,281.625,50.62285479,53.92673151,410.3690626,Standard
5206,Lesley Wroughtonp,43920.2675,3571.522292,3.5,4.5,8,2,10.6875,10,7.4625,4.125,2,510.95,31.76573201,221.0625,50.09846688,39.99245154,392.7837819,Standard
5207,Lesley Wroughtonu,16559.75,1589.979167,4,5,19,4,23.875,10.625,9.5,9,1,1716.01,31.59213867,124.5,31.92458954,43.96761159,309.1020814,Poor
5208,Lesley Wroughtonv,38274.155,3214.012917,5.5,7.5,23.5,6.5,40.8125,19.375,15.085,8.5625,0,3411.395,30.51335544,71,191.6996368,46.48000935,252.5420469,Poor
5209,Lesley Wroughtonw,36446.72,3169.444983,8,4,16,3,24.5,16.5,19.675,1,1,1367.36,29.14303573,314.5,100.8320022,43.34635193,359.7283321,Standard
5210,Lesley Wroughtonx,15129.9,1166.825,7,9,28,9,61.5,16.125,8.23,8,0,1801.79,31.9178727,205.5,70.5054541,0,258.2618566,Poor
5211,Lesley Wroughtony,112745.76,9193.48,3,7,2,3,8,5.125,4.645,5.75,2,335.69,34.81279465,193.5,188.1854369,62.54126514,491.2985971,Standard
5212,Lesleyc,31104.32,2871.026667,6,5,12,1,12.375,11.125,6.425,4.5,1,1354,31.46013589,367.5,22.68715164,22.11284996,363.9100512,Standard
5213,Lesleyd,21662.395,1616.199583,3,5,1,1,9.125,8.375,2.27,3.5,2,646.77,31.37382771,192.5,12.84127202,53.84868258,320.3939807,Poor
5214,Lesleye,76606.8,6249.4,5.5,3,5.5,1.5,15.8125,10.125,6.16,3.75,2,565.125,32.14700845,206,38.45410958,77.91047568,575.1243179,Good
5215,Lesleyg,35417.25,3013.4375,3,5,7,0,11.625,15,14.21,5,1,701.43,30.87389296,220.5,0,32.81790478,418.4950208,Standard
5216,Lesleyi,48302.48,4325.206667,4,4,10,1,9.5,15.5,7.3,1,1,843.74,34.90399609,288.5,35.74867531,73.22100473,455.7146541,Standard
5217,Lesleyk,34788.755,2993.562917,5.5,6,31.5,5.5,23.9375,16,22.8225,9.875,0,3676.025,31.80460497,56,67.36268591,44.12316775,343.7334182,Poor
5218,Lesleyn,35374.6,3060.889648,3,6,25,2,11.625,9.75,9.6,6,1,2303.35,32.77227615,197.5,111.9878191,40.91511055,419.7437087,Poor
5219,Lesleyo,82969.92,6694.16,4,5,20,1,8.125,15.375,7.81,2.125,1,822.11,34.39691515,186.5,42.32757483,47.06185989,677.21755,Standard
5220,Lesleyq,28110.86,2519.571667,7,8,32,8,22.75,19.75,28.51,9.75,0,4593.31,32.21618251,139.5,185.6551854,19.35931251,186.9593628,Standard
5221,Lesleyr,51508.62,4259.385,7,7,30,7,40.25,24,2.455,8,0,3636.05,31.88858401,120.5,255.6802071,56.58659975,205.2814241,Poor
5222,Lesleys,41136.845,3615.570417,9,9,19.5,4,50.25,14.75,11.03,11.5,1,2176.225,32.8117232,184,105.2506541,42.12521445,356.7031634,Poor
5223,Lesleyt,53265.96,4286.83,9,5,29,5,57.125,19.375,2.11,12.625,0,2545.1,32.88338319,107.5,120.8035149,45.8215693,409.54257,Poor
5224,Lesleyz,16014.16,1402.513333,7,6,29,9,26.75,23.875,9.845,7.125,0,1280.01,28.32698996,112.5,76.22321068,14.61060105,249.8770596,Poor
5225,Leungi,46586.31,4041.1925,6,4,6,6,11.375,16.625,17.43,5,1,1787.16,33.83421251,222.5,167.2182973,67.68736945,292.4060757,Standard
5226,Leungv,122847.88,10266.32333,3,3,10,3,30.125,9.625,9.7,3.5,2,875.3,32.14811075,301.625,297.9939506,122.6520515,382.5294682,Poor
5227,Lev,31953.03,2506.7525,8,5,8,6,15.125,9.75,14.34,9.75,1,396.33,30.62647083,185.5,109.7659695,39.76876192,294.1316657,Standard
5228,Levinea,85345.5575,6685.683901,1,4,5.5,1.5,9.25,7.5625,5.3525,1.3125,2,479.425,32.80720754,376.0625,512.2921336,83.24946977,600.5541492,Standard
5229,Levinec,30232.28,2342.356667,5,3,4,4,0.125,1.375,4.94,2,2,1483.59,29.63884378,380.5,98.46945408,32.84142071,271.3138902,Good
5230,Levineg,58176.6,4846.826226,6,4,13,3,19.75,14.875,10.755,4,1,1457.8,32.93306761,174.5,258.2297547,54.87786164,481.0465491,Poor
5231,Levinek,18763.21,1752.600833,8,6,30,5,17.875,13.625,8.97,12,1,2286.73,30.95551369,152.625,73.56399934,30.93604556,274.207853,Standard
5232,Levinel,15115.04,1274.586667,7,7,24,2,53.375,13.5,17.515,10.5,1,2154.52,32.02880199,220.5,20.63883931,32.69410151,299.7912106,Poor
5233,Levinem,118297.6,10026.13333,2,1,9,3,7.75,3,11.22,5.75,2,1446.83,32.52421265,368.5,264.0927462,69.05205082,606.6556587,Good
5234,Levineo,20501.67,1771.4725,6,7,17,8,47.375,15.625,18.9,12,0,3373.13,31.98772769,109.5,108.6281377,29.99197214,245.4110824,Poor
5235,Levines,33061.2,2621.1,3,6,12,0,5.375,7.625,12.2,7,2,918.01,31.76004415,394.5,0,31.83861992,393.2761789,Good
5236,Levinet,46728.75,3748.0625,5,5.5,16,2.5,12.125,11.0625,16.7025,6.1875,1,1876.05,31.43121141,193,52.34019,46.74961281,408.6230808,Poor
5237,Levinev,9377.445,818.45375,5,3,12,6,22.75,14.875,11.1,7.75,1,1717.15,30.62286074,84.5,43.20952557,15.47475314,266.2694334,Standard
5238,Lewis Krauskopfc,57602.6,4721.216667,4,5,19,1,18.625,9.375,13.62,5.75,1,933.83,32.16236235,259.5,41.70824502,34.79670213,542.0633124,Standard
5239,Lewis Krauskopfd,59683.1,5198.591667,4,3,5,2,23.375,20,1.79,2.5,1,121.26,29.79964045,319.5,93.66487502,66.88816417,396.3920497,Standard
5240,Lewis Krauskopfk,8610.765,888.56375,5,7,5,3,27.5,12.75,17.92,9.875,1,1426.95,30.61746677,216.5,14.96569468,15.29542285,294.5980472,Standard
5241,Lewis Krauskopfo,30617.5,2348.458333,8.875,6.875,20,6,55.125,19.375,11.91,14,1,2058.93,32.11519923,169.5,108.9321986,19.88933326,292.4099403,Poor
5242,Lewis Krauskopft,14061.55,1371.795833,7,9,16,8,57.5,18.375,5.43,11.5,0,4060.87,33.22371365,127.5,56.86810302,14.4220097,254.7861594,Standard
5243,Lewis Krauskopfu,41588.74,3201.728333,5,3,7,2,13.625,7.875,10.075,5.5,2,630.25,33.09162428,319.5,61.94286576,48.67601884,355.1462273,Standard
5244,Lewisb,40026.12,3104.007651,6,10,22,7,43.625,20.625,1.89,7,0,1472.86,28.19643185,214.5,285.6261338,31.1316716,257.3809908,Poor
5245,Lewisu,40314.54,3653.545,9,7,32,9,18.625,17.375,7.92,7,0,2209.6,33.6000016,157.5,284.9562118,42.14192598,194.5537384,Poor
5246,Lewisz,31438.12,2416.843333,1,4,9,1,2,7.25,12.255,4.5,2,81.9,33.39570868,396.625,18.94534825,52.38631901,309.8653053,Good
5247,Lez,16974.83,1527.569167,3,6,14,5,5.125,17.75,20.555,8,1,1426.88,30.82937092,209.5,54.63590412,54.85197492,261.1813867,Poor
5248,Lh,17408.23,1397.685833,6,3,16,6,27,13.25,14.385,8,1,1658.2,28.55734298,86.5,58.58963398,44.26631498,267.3969494,Poor
5249,Li,66823.12,5368.593333,6.375,8.375,19,6,44.125,17.125,6.495,11,0,1522.95,33.14663025,235.5,250.8476646,67.6917702,230.1875124,Poor
5250,Li-mei Hoangb,64662.04,5532.503333,1,2,2,3,8.25,9.125,3.285,4,2,1376.25,34.89289209,304.625,83.84218529,97.6967611,413.8214235,Good
5251,Liana B.a,75916.96,6037.413333,6,5,14,4,19.125,18.875,11.85,4,1,368.59,29.39249287,152.625,243.2537489,47.36280187,425.6018688,Standard
5252,Liana B.c,40186.67167,3199.889306,5.666666667,6.666666667,12,2.666666667,18.16666667,15.95833333,9.385,4.75,1,745.4833333,31.66425562,264.8333333,79.8905937,38.2979982,343.9464329,Poor
5253,Liana B.d,16142.49,1239.2075,9,7,30,6,58.75,16.75,8.125,16.375,0,1303.45,34.07110429,180.5,59.69988634,15.25872752,269.100852,Poor
5254,Liana B.f,31520.61667,2519.718056,7,5,25.66666667,4.666666667,23,15.66666667,15.66,6.75,0,3250.986667,29.87254625,157.5,40.53271214,33.34958137,335.9067586,Poor
5255,Liana B.g,68975.62,5627.468334,7.5,6.5,25,5,35.5625,16.3125,9.925,6,1,1446.82,34.25800531,219,210.7579035,66.10044802,441.4548139,Poor
5256,Liana B.i,15630.895,1297.574584,8.5,9.5,29.5,7,45.625,20.75,14.875,7.75,0,3621.69,29.85332371,90,55.75240592,36.71668347,262.6261963,Poor
5257,Liana B.j,73479.395,6306.782917,6,4.5,9,2.5,20.6875,14.25,16.615,2.5,1,532.87,33.84934168,321,80.691786,63.02024889,595.6896823,Poor
5258,Liana B.n,61115.16,4925.93,6,5,30,7,53.625,21.875,10.39,8.75,0,1767.19,31.29125332,136.5,233.0886466,68.51490211,280.2720101,Poor
5259,Liana B.o,17585.29,1571.440833,7,7,33,5,28.375,9.5,18.235,12,1,2559.02,30.12893456,102.5,44.78245156,36.35295517,281.9409727,Poor
5260,Liana B.q,15762.72,1593.56,3,3,20,4,14.25,7.625,10.76,4,1,1050.18,30.07985123,253.625,40.98279994,22.71337298,289.2800449,Standard
5261,Liana B.r,83822.075,7131.172918,6.5,4,14,1.5,5.625,9,3.6,2,2,963.55,33.75295688,203.5,32.90636971,94.23604074,512.0497998,Good
5262,Liana B.t,39560.46,3261.705,7,6.5,18,5.5,19.1875,18.625,9.89,7,0,2227.815,32.95249665,122.5,111.2016277,35.55203921,297.0311573,Poor
5263,Liana B.u,53467.47,4461.6225,9,9,17,7,60.125,18.875,7.925,9,0,1518.47,30.74696708,211.5,281.5875213,46.37882752,253.3022451,Poor
5264,Liana B.v,50445.405,4221.78375,2,3.5,12.5,2,9.5625,10.125,6.745,3.625,2,563.395,30.44722138,216.6875,38.26775241,105.2643363,416.0112162,Good
5265,Liana B.y,16676.72,1629.726667,9,6,22,8,15.875,18.25,2.285,13.5,0,2255.57,32.11396745,234.5,110.535576,26.54392711,237.2117862,Poor
5266,Lianaa,65498.88,5409.24,9,7,34,8,35,25,18.16,6,0,3667.71,33.53247177,152.5,275.7159413,63.69805247,347.8311582,Good
5267,Lianae,35448.275,2703.100398,5.5,6.5,21.5,4.5,25.8125,18.6875,9.6375,5.875,0,2797.99,33.6709562,168.5625,186.4079765,41.38671709,341.3104613,Standard
5268,Lianaf,45594.72,3808.56,7,4,18,6,13.5,19,8.72,8,1,1256.49,30.09962039,191.5,182.1071856,48.65773335,297.1141715,Standard
5269,Lianah,7577.175,332.43125,5,5,22,6,18.5,19.25,9.59,11,1,1355.48,33.26175893,200.875,25.2386884,0,261.0300734,Poor
5270,Lianaj,75095.91,6269.9925,5,6,15,6,8.75,9.625,15.155,8,1,989.71,32.11479697,140.5,261.8424087,69.94058184,317.476445,Standard
5271,Lianao,65247.82,5649.318333,3,5,12,2,14.75,4.125,3.6,1,2,344.92,29.67256718,208.5,105.0187865,66.2440598,394.8068594,Good
5272,Lianau,109122.19,9108.015835,4,5.5,10.5,1.5,15.125,9.375,11.8175,5.25,2,795.09,33.64730802,255.5625,67.35337275,81.62944997,515.0445313,Standard
5273,Lianav,128423.36,10636.94667,6,4,12,5,9.25,9.75,16.695,7,1,527.06,31.9821101,180.5,339.1128757,134.7161469,507.1082469,Standard
5274,Lianaw,31846.76,2703.896667,2,4,7,2,3.875,6.75,12.7,4,2,881.26,33.12826045,188.625,27.4078872,64.45532717,318.3168091,Good
5275,Lianaz,85486.14,7411.845,6.625,4.625,13,3,23.375,7.125,4.885,3,1,380.26,35.81748436,316.5,177.1724304,51.35199905,607.0337832,Standard
5276,Lidia Kellyc,26326.96,2114.913333,4,5,13,3,21.875,18,5.25,2,1,640.91,31.61779397,186.5,57.69707067,44.85816744,325.8819201,Standard
5277,Lidia Kellyg,35764.5425,2827.99496,6,4,16,2,26.625,15.125,14.81,6.125,1,825.895,33.38068741,158,252.6682657,38.65170459,331.1899674,Standard
5278,Lidia Kellyp,113788.47,9454.3725,4,5,1,4,4.875,6.125,3.03,5.875,2,466.36,34.30146048,313.5,269.4651141,66.91371274,436.2581069,Good
5279,Lienertu,165671.16,13814.93,3,4,11,0,1.25,2.25,6.475,4.375,2,52.76,35.32674048,344.5,0,123.5510773,889.0091274,Standard
5280,Lim,107677.98,8856.165,3,4,12,2,11.25,8.5,3.27,6.5,1,877.65,31.64398257,305.5,99.79079421,85.12397958,600.5673315,Standard
5281,Lim Kohr,7183.53,574.6275,2.5,2.5,15,6,16.25,15.25,8.23,10.125,1,2117.29,31.0997001,217.5,35.27023227,14.33937866,262.6649179,Poor
5282,Limd,34508.66,2617.721667,8,7,26,5,41.25,16.125,26.14,10,0,2823.83,31.59717992,22.5,97.2131205,40.75376859,305.3294096,Standard
5283,Limg,26862.64,2409.553333,6,6,9,6,27.5,10.875,13.52,8,1,829.49,30.20633001,217.5,94.46190789,36.04623321,299.9837163,Standard
5284,Lincoln Feastq,84114.6,6873.55,8,7,16,3,25.125,20.25,3.615,3,1,779.09,31.1424156,198.5,156.531442,57.59177885,556.3695347,Standard
5285,Linda Siegh,37367.34,3303.945,2,7,10,3,4,1.125,3.4,2.75,2,452.85,32.50221446,388.625,63.48696611,29.22632018,395.6148334,Poor
5286,Linda Siegl,29465.73,2659.4775,2,7,1,0,1.375,2.25,9.135,2.25,2,1171.28,31.70279642,270.5,0,58.53526119,429.6438952,Good
5287,Linda Siegw,14453.63,1250.469167,9,6,23,4,17.875,19.875,2.67,9,0,1298.38,34.2397365,161.5,36.85546967,33.29723576,286.8422673,Poor
5288,Lindan,18769.1,1460.091667,5,3,21,7,27.5,19.25,15.62,10,1,2590.93,32.22223968,168.5,81.02132581,35.98046035,262.4826326,Poor
5289,Lindap,17258.715,1691.22625,4,7,10,0,0.375,11.25,11.215,1,2,741.09,31.88945299,398.5,0,21.69905579,341.2002542,Good
5290,Lindaz,26072.8,2064.992424,7,5.5,12,4,24.625,10.875,4.75,6,1,700.11,32.13100563,229,94.2185383,48.54843397,255.5838314,Standard
5291,Lionel Laurentb,167258.04,13744.97457,5,2,12,0,12.625,1.125,10.72,2,2,476.64,36.41199278,322.5,455.1954285,231.4726447,595.1537012,Good
5292,Lionel Laurentd,145931.88,12017.99,4,3,8,4,21.375,9.875,11.415,1,2,1279.09,32.79969498,323.5,314.4820936,82.48271866,831.4054083,Good
5293,Lionel Laurenti,17346.16,1607.513333,8,9,25,5,52.25,10.125,11.325,6.25,1,2528.51,31.48581613,97.625,58.23146578,38.19371847,259.3990487,Poor
5294,Lionel Laurentj,67408.06,5390.496467,5,3,6,3,11.25,9.75,9.74,3,2,960.09,30.54896841,266.5,582.1245043,69.0773922,439.5882939,Good
5295,Lionel Laurentl,91686.69,7842.5575,3,3,3,2,18,0.375,6.815,3,2,579.04,32.18119198,217.875,83.09116326,94.15277015,573.2398283,Poor
5296,Lionel Laurentm,57302.3,4198.853031,3,5,12,0,3.875,1.25,5.045,4,2,502.73,31.50136791,320.5,302.3386365,34.04151125,424.9764949,Good
5297,Lionel Laurents,29951.57,2254.964167,8,6,20,0,19.375,16,8.19,6.625,1,704.02,36.28730972,226.5,0,27.33130949,378.42184,Standard
5298,Lionel Laurentw,44288.58,3390.715,10,5,16,8,27.625,19.5,4.9,11.375,0,1831.88,30.2414181,127.5,183.928495,53.19832978,195.4230315,Poor
5299,Lionel Laurentx,34782.165,2850.482171,6.5,5.5,9,1,12.0625,5.1875,12.29,1.5,2,1238.92,31.29821784,270.5625,36.88740691,64.93683861,369.0635387,Good
5300,Lionel Laurenty,79290.96,6646.58,7,6,34,7,16.75,15.875,4.915,9,0,3809.37,27.22431442,104.5,371.4364338,93.20399028,338.1573261,Standard
5301,Lionel Laurentz,14329.24,1173.103333,9,5,21,9,45.25,22.75,5.85,7,0,2182.6,33.76183219,109.5,100.6761941,19.96723907,227.4344947,Poor
5302,Lioneld,119312.08,9597.78624,5,5,17,4,24.75,13.75,2.27,1,1,1200.53,30.84138763,227.5,620.9130965,262.2273009,361.0875268,Good
5303,Lioneli,29498.09,2626.174167,2,4,1,2,9,2.25,4.83,3,2,565.26,34.56761336,322.5,43.71561692,34.81126542,334.7092473,Good
5304,Lionell,19810.745,1506.895417,1,4,11,3,1.5,9.875,2.97,2,2,227.12,34.37519477,263.5,40.60045754,37.97604278,273.638918,Standard
5305,Lionelp,58366.22,5041.851667,5,5,1,1,12.625,19.125,1.37,3,2,383.3,33.13871203,275.625,36.11027678,58.39328293,467.0206598,Good
5306,Lionelq,59393.36,4870.446667,8,5,15,0,6.625,15.625,20.485,7.5,1,1046.68,31.27820335,250.5,0,93.98385748,508.2460682,Good
5307,Lionelu,15659.24,1499.496458,7,9,15,6,27.75,23.5,12.03,7.5,0,2521.81,32.01885364,122.5,118.9159903,36.19485074,253.4535763,Poor
5308,Lionelw,18145.22,1459.101667,4,3,10,1,3,8.25,5.61,2,2,1154.49,34.35255824,193.5,12.84352243,58.59722635,329.5404162,Good
5309,Lionelx,30678.73,2615.560833,8,4,11,3,13.5,11.375,1.84,3.25,1,1484.42,31.48482231,215.625,69.33783255,59.05954245,293.4993563,Standard
5310,Lisa Baertleina,160591.24,13214.60333,3,5,12,4,11.75,1.75,2.955,3,2,71.77,34.96591308,396.5,378.3887328,117.5016138,718.5606855,Good
5311,Lisa Baertleinb,46051.875,3808.15625,5,2.5,16,3,14,5.5625,11.14,4.75,2,1392.425,34.23349883,316.5,92.54846394,29.38806907,403.2859765,Standard
5312,Lisa Baertleind,13231.53,1379.6275,5,5,12,5,29.875,12.875,17.21,6.5,1,292.4,32.16811684,222.625,36.26350789,59.07515369,287.7710155,Standard
5313,Lisa Baertleine,13139.855,1015.987917,5,5,15,1,8,9.875,8.54,3,1,361.58,31.35140353,282.5,7.183338098,10.99771851,315.215798,Standard
5314,Lisa Baertleinf,40009.74,3552.145,3,6,15,4,7,11.625,9.745,6,1,1372.21,36.28937702,254.5,126.7979235,67.41580054,357.1610989,Standard
5315,Lisa Baertleink,37987.2875,3095.107292,6.5,7.5,25,2.5,20.5625,19,8.5275,5.375,0,912.105,31.97718313,263.5,107.0360616,35.92989032,328.6124955,Poor
5316,Lisa Baertleinm,59873.88,4836.49,3,5,9,3,0.875,1.125,3.985,3,2,1017.45,33.2622165,210.5,117.107326,65.1925984,450.2486536,Standard
5317,Lisa Baertleinn,16200.25,1554.020833,0,7,11,3,5.625,1,10.9,0,2,560.52,32.9801696,269.5,30.75051907,26.47314667,287.7224924,Standard
5318,Lisa Baertleino,19660.58,1419.381667,3,2,12,0,10.25,10.125,5.07,3,2,941.63,27.05426887,336.5,0,25.15360616,316.68669,Good
5319,Lisa Baertleinq,17642.275,1761.189583,0,7,9,4,19.375,9.375,0.64,1,2,626.73,32.45430501,325.5,55.418583,21.70520035,320.34644,Poor
5320,Lisa Baertleinr,67639.38,5679.615,3,2,7,2,3.25,9.5,7.48,0,2,423.26,29.72332326,316.5,96.24654424,59.43004536,516.1852291,Good
5321,Lisa Baertleinu,12986.745,959.22875,4,3,10,2,29.375,17.25,12.425,6.75,1,1489.49,29.47164496,107.5,16.71930023,16.28671936,295.9179626,Standard
5322,Lisa Baertleinw,109400.33,9238.194167,7.5,4.5,11.5,1.5,19.1875,15.25,11.8775,2.5,1,722.705,32.70324639,248,112.472043,87.71348109,513.6229772,Standard
5323,Lisa Baertleiny,21674.06167,1599.171805,6.291666667,5.291666667,15,1.666666667,18.45833333,13.83333333,5.613333333,6.208333333,1,997.4866667,32.2490349,236.5,21.78156068,37.32598175,315.2713075,Standard
5324,Lisa Juccad,20700.455,1870.037917,3,4,5,3,6.875,0.375,6.76,4.875,2,1199.47,29.45870624,221.5,38.726083,38.73097477,333.9445523,Good
5325,Lisa Juccae,36875.14,2845.928333,6.125,4.125,13,4,28.5,15.75,18.92,3,1,473.6,31.47461577,191.5,109.8943871,22.72612458,319.8990541,Standard
5326,Lisa Juccai,80059.35,6722.1125,7.5,5,8.5,1,17.4375,9.625,16.12,7,1,255.725,35.39570798,220.5,70.2864089,70.30598329,559.7593124,Standard
5327,Lisa Juccaw,55433.205,4834.93375,6,5.5,18,2.5,28.5625,13.4375,12.3,4.875,1,719.675,32.3323006,222,85.15893403,50.04730301,438.4514134,Standard
5328,Lisa Lamberth,44219.46,3855.955,6,7,12,7,25.125,9,18.21,7,1,1685.8,30.62452174,91.5,206.3210389,48.88787339,265.1709269,Poor
5329,Lisa Lambertm,179239.6,15204.63333,5,4,1,2,1,8.375,4.67,3,2,1246.12,38.63459783,223.5,208.7973776,100.8487718,555.6436778,Good
5330,Lisa Richwinef,49965.21,4423.7675,7,6,17,9,52.375,15.125,22.75,8,0,3849.44,33.70869078,49.625,319.0418663,56.98938922,181.4633297,Standard
5331,Lisa Richwinei,71875.28,5758.606667,4,5,30,2,15.5,14.875,11.02,6,1,2140.35,29.23543534,188.5,106.0632159,79.51249599,444.9859315,Poor
5332,Lisa Richwinem,60224.34,5028.695,0.5,7.625,5,0,29.25,1.25,7.33,4,2,1261.46,31.63685797,275.5,0,76.36061352,548.5765268,Poor
5333,Lisa Richwinen,93363.45,7921.551225,8,7,15,3,26.375,15.25,16.93,7.125,1,352.86,33.18756595,318.5,296.9115625,97.87821116,496.7542573,Standard
